index,Province/State,Country/Region,Lat,Long,date,cases
0,,Afghanistan,33.0,65.0,1/22/20,0
0,,Afghanistan,33.0,65.0,1/23/20,0
0,,Afghanistan,33.0,65.0,1/24/20,0
0,,Afghanistan,33.0,65.0,1/25/20,0
0,,Afghanistan,33.0,65.0,1/26/20,0
0,,Afghanistan,33.0,65.0,1/27/20,0
0,,Afghanistan,33.0,65.0,1/28/20,0
0,,Afghanistan,33.0,65.0,1/29/20,0
0,,Afghanistan,33.0,65.0,1/30/20,0
0,,Afghanistan,33.0,65.0,1/31/20,0
0,,Afghanistan,33.0,65.0,2/1/20,0
0,,Afghanistan,33.0,65.0,2/2/20,0
0,,Afghanistan,33.0,65.0,2/3/20,0
0,,Afghanistan,33.0,65.0,2/4/20,0
0,,Afghanistan,33.0,65.0,2/5/20,0
0,,Afghanistan,33.0,65.0,2/6/20,0
0,,Afghanistan,33.0,65.0,2/7/20,0
0,,Afghanistan,33.0,65.0,2/8/20,0
0,,Afghanistan,33.0,65.0,2/9/20,0
0,,Afghanistan,33.0,65.0,2/10/20,0
0,,Afghanistan,33.0,65.0,2/11/20,0
0,,Afghanistan,33.0,65.0,2/12/20,0
0,,Afghanistan,33.0,65.0,2/13/20,0
0,,Afghanistan,33.0,65.0,2/14/20,0
0,,Afghanistan,33.0,65.0,2/15/20,0
0,,Afghanistan,33.0,65.0,2/16/20,0
0,,Afghanistan,33.0,65.0,2/17/20,0
0,,Afghanistan,33.0,65.0,2/18/20,0
0,,Afghanistan,33.0,65.0,2/19/20,0
0,,Afghanistan,33.0,65.0,2/20/20,0
0,,Afghanistan,33.0,65.0,2/21/20,0
0,,Afghanistan,33.0,65.0,2/22/20,0
0,,Afghanistan,33.0,65.0,2/23/20,0
0,,Afghanistan,33.0,65.0,2/24/20,1
0,,Afghanistan,33.0,65.0,2/25/20,1
0,,Afghanistan,33.0,65.0,2/26/20,1
0,,Afghanistan,33.0,65.0,2/27/20,1
0,,Afghanistan,33.0,65.0,2/28/20,1
0,,Afghanistan,33.0,65.0,2/29/20,1
0,,Afghanistan,33.0,65.0,3/1/20,1
0,,Afghanistan,33.0,65.0,3/2/20,1
0,,Afghanistan,33.0,65.0,3/3/20,1
0,,Afghanistan,33.0,65.0,3/4/20,1
0,,Afghanistan,33.0,65.0,3/5/20,1
0,,Afghanistan,33.0,65.0,3/6/20,1
0,,Afghanistan,33.0,65.0,3/7/20,1
0,,Afghanistan,33.0,65.0,3/8/20,4
0,,Afghanistan,33.0,65.0,3/9/20,4
0,,Afghanistan,33.0,65.0,3/10/20,5
0,,Afghanistan,33.0,65.0,3/11/20,7
0,,Afghanistan,33.0,65.0,3/12/20,7
0,,Afghanistan,33.0,65.0,3/13/20,7
0,,Afghanistan,33.0,65.0,3/14/20,11
0,,Afghanistan,33.0,65.0,3/15/20,16
0,,Afghanistan,33.0,65.0,3/16/20,21
0,,Afghanistan,33.0,65.0,3/17/20,22
0,,Afghanistan,33.0,65.0,3/18/20,22
0,,Afghanistan,33.0,65.0,3/19/20,22
0,,Afghanistan,33.0,65.0,3/20/20,24
0,,Afghanistan,33.0,65.0,3/21/20,24
0,,Afghanistan,33.0,65.0,3/22/20,40
0,,Afghanistan,33.0,65.0,3/23/20,40
0,,Afghanistan,33.0,65.0,3/24/20,74
0,,Afghanistan,33.0,65.0,3/25/20,84
0,,Afghanistan,33.0,65.0,3/26/20,94
0,,Afghanistan,33.0,65.0,3/27/20,110
1,,Albania,41.1533,20.1683,1/22/20,0
1,,Albania,41.1533,20.1683,1/23/20,0
1,,Albania,41.1533,20.1683,1/24/20,0
1,,Albania,41.1533,20.1683,1/25/20,0
1,,Albania,41.1533,20.1683,1/26/20,0
1,,Albania,41.1533,20.1683,1/27/20,0
1,,Albania,41.1533,20.1683,1/28/20,0
1,,Albania,41.1533,20.1683,1/29/20,0
1,,Albania,41.1533,20.1683,1/30/20,0
1,,Albania,41.1533,20.1683,1/31/20,0
1,,Albania,41.1533,20.1683,2/1/20,0
1,,Albania,41.1533,20.1683,2/2/20,0
1,,Albania,41.1533,20.1683,2/3/20,0
1,,Albania,41.1533,20.1683,2/4/20,0
1,,Albania,41.1533,20.1683,2/5/20,0
1,,Albania,41.1533,20.1683,2/6/20,0
1,,Albania,41.1533,20.1683,2/7/20,0
1,,Albania,41.1533,20.1683,2/8/20,0
1,,Albania,41.1533,20.1683,2/9/20,0
1,,Albania,41.1533,20.1683,2/10/20,0
1,,Albania,41.1533,20.1683,2/11/20,0
1,,Albania,41.1533,20.1683,2/12/20,0
1,,Albania,41.1533,20.1683,2/13/20,0
1,,Albania,41.1533,20.1683,2/14/20,0
1,,Albania,41.1533,20.1683,2/15/20,0
1,,Albania,41.1533,20.1683,2/16/20,0
1,,Albania,41.1533,20.1683,2/17/20,0
1,,Albania,41.1533,20.1683,2/18/20,0
1,,Albania,41.1533,20.1683,2/19/20,0
1,,Albania,41.1533,20.1683,2/20/20,0
1,,Albania,41.1533,20.1683,2/21/20,0
1,,Albania,41.1533,20.1683,2/22/20,0
1,,Albania,41.1533,20.1683,2/23/20,0
1,,Albania,41.1533,20.1683,2/24/20,0
1,,Albania,41.1533,20.1683,2/25/20,0
1,,Albania,41.1533,20.1683,2/26/20,0
1,,Albania,41.1533,20.1683,2/27/20,0
1,,Albania,41.1533,20.1683,2/28/20,0
1,,Albania,41.1533,20.1683,2/29/20,0
1,,Albania,41.1533,20.1683,3/1/20,0
1,,Albania,41.1533,20.1683,3/2/20,0
1,,Albania,41.1533,20.1683,3/3/20,0
1,,Albania,41.1533,20.1683,3/4/20,0
1,,Albania,41.1533,20.1683,3/5/20,0
1,,Albania,41.1533,20.1683,3/6/20,0
1,,Albania,41.1533,20.1683,3/7/20,0
1,,Albania,41.1533,20.1683,3/8/20,0
1,,Albania,41.1533,20.1683,3/9/20,2
1,,Albania,41.1533,20.1683,3/10/20,10
1,,Albania,41.1533,20.1683,3/11/20,12
1,,Albania,41.1533,20.1683,3/12/20,23
1,,Albania,41.1533,20.1683,3/13/20,33
1,,Albania,41.1533,20.1683,3/14/20,38
1,,Albania,41.1533,20.1683,3/15/20,42
1,,Albania,41.1533,20.1683,3/16/20,51
1,,Albania,41.1533,20.1683,3/17/20,55
1,,Albania,41.1533,20.1683,3/18/20,59
1,,Albania,41.1533,20.1683,3/19/20,64
1,,Albania,41.1533,20.1683,3/20/20,70
1,,Albania,41.1533,20.1683,3/21/20,76
1,,Albania,41.1533,20.1683,3/22/20,89
1,,Albania,41.1533,20.1683,3/23/20,104
1,,Albania,41.1533,20.1683,3/24/20,123
1,,Albania,41.1533,20.1683,3/25/20,146
1,,Albania,41.1533,20.1683,3/26/20,174
1,,Albania,41.1533,20.1683,3/27/20,186
2,,Algeria,28.0339,1.6596,1/22/20,0
2,,Algeria,28.0339,1.6596,1/23/20,0
2,,Algeria,28.0339,1.6596,1/24/20,0
2,,Algeria,28.0339,1.6596,1/25/20,0
2,,Algeria,28.0339,1.6596,1/26/20,0
2,,Algeria,28.0339,1.6596,1/27/20,0
2,,Algeria,28.0339,1.6596,1/28/20,0
2,,Algeria,28.0339,1.6596,1/29/20,0
2,,Algeria,28.0339,1.6596,1/30/20,0
2,,Algeria,28.0339,1.6596,1/31/20,0
2,,Algeria,28.0339,1.6596,2/1/20,0
2,,Algeria,28.0339,1.6596,2/2/20,0
2,,Algeria,28.0339,1.6596,2/3/20,0
2,,Algeria,28.0339,1.6596,2/4/20,0
2,,Algeria,28.0339,1.6596,2/5/20,0
2,,Algeria,28.0339,1.6596,2/6/20,0
2,,Algeria,28.0339,1.6596,2/7/20,0
2,,Algeria,28.0339,1.6596,2/8/20,0
2,,Algeria,28.0339,1.6596,2/9/20,0
2,,Algeria,28.0339,1.6596,2/10/20,0
2,,Algeria,28.0339,1.6596,2/11/20,0
2,,Algeria,28.0339,1.6596,2/12/20,0
2,,Algeria,28.0339,1.6596,2/13/20,0
2,,Algeria,28.0339,1.6596,2/14/20,0
2,,Algeria,28.0339,1.6596,2/15/20,0
2,,Algeria,28.0339,1.6596,2/16/20,0
2,,Algeria,28.0339,1.6596,2/17/20,0
2,,Algeria,28.0339,1.6596,2/18/20,0
2,,Algeria,28.0339,1.6596,2/19/20,0
2,,Algeria,28.0339,1.6596,2/20/20,0
2,,Algeria,28.0339,1.6596,2/21/20,0
2,,Algeria,28.0339,1.6596,2/22/20,0
2,,Algeria,28.0339,1.6596,2/23/20,0
2,,Algeria,28.0339,1.6596,2/24/20,0
2,,Algeria,28.0339,1.6596,2/25/20,1
2,,Algeria,28.0339,1.6596,2/26/20,1
2,,Algeria,28.0339,1.6596,2/27/20,1
2,,Algeria,28.0339,1.6596,2/28/20,1
2,,Algeria,28.0339,1.6596,2/29/20,1
2,,Algeria,28.0339,1.6596,3/1/20,1
2,,Algeria,28.0339,1.6596,3/2/20,3
2,,Algeria,28.0339,1.6596,3/3/20,5
2,,Algeria,28.0339,1.6596,3/4/20,12
2,,Algeria,28.0339,1.6596,3/5/20,12
2,,Algeria,28.0339,1.6596,3/6/20,17
2,,Algeria,28.0339,1.6596,3/7/20,17
2,,Algeria,28.0339,1.6596,3/8/20,19
2,,Algeria,28.0339,1.6596,3/9/20,20
2,,Algeria,28.0339,1.6596,3/10/20,20
2,,Algeria,28.0339,1.6596,3/11/20,20
2,,Algeria,28.0339,1.6596,3/12/20,24
2,,Algeria,28.0339,1.6596,3/13/20,26
2,,Algeria,28.0339,1.6596,3/14/20,37
2,,Algeria,28.0339,1.6596,3/15/20,48
2,,Algeria,28.0339,1.6596,3/16/20,54
2,,Algeria,28.0339,1.6596,3/17/20,60
2,,Algeria,28.0339,1.6596,3/18/20,74
2,,Algeria,28.0339,1.6596,3/19/20,87
2,,Algeria,28.0339,1.6596,3/20/20,90
2,,Algeria,28.0339,1.6596,3/21/20,139
2,,Algeria,28.0339,1.6596,3/22/20,201
2,,Algeria,28.0339,1.6596,3/23/20,230
2,,Algeria,28.0339,1.6596,3/24/20,264
2,,Algeria,28.0339,1.6596,3/25/20,302
2,,Algeria,28.0339,1.6596,3/26/20,367
2,,Algeria,28.0339,1.6596,3/27/20,409
3,,Andorra,42.5063,1.5218,1/22/20,0
3,,Andorra,42.5063,1.5218,1/23/20,0
3,,Andorra,42.5063,1.5218,1/24/20,0
3,,Andorra,42.5063,1.5218,1/25/20,0
3,,Andorra,42.5063,1.5218,1/26/20,0
3,,Andorra,42.5063,1.5218,1/27/20,0
3,,Andorra,42.5063,1.5218,1/28/20,0
3,,Andorra,42.5063,1.5218,1/29/20,0
3,,Andorra,42.5063,1.5218,1/30/20,0
3,,Andorra,42.5063,1.5218,1/31/20,0
3,,Andorra,42.5063,1.5218,2/1/20,0
3,,Andorra,42.5063,1.5218,2/2/20,0
3,,Andorra,42.5063,1.5218,2/3/20,0
3,,Andorra,42.5063,1.5218,2/4/20,0
3,,Andorra,42.5063,1.5218,2/5/20,0
3,,Andorra,42.5063,1.5218,2/6/20,0
3,,Andorra,42.5063,1.5218,2/7/20,0
3,,Andorra,42.5063,1.5218,2/8/20,0
3,,Andorra,42.5063,1.5218,2/9/20,0
3,,Andorra,42.5063,1.5218,2/10/20,0
3,,Andorra,42.5063,1.5218,2/11/20,0
3,,Andorra,42.5063,1.5218,2/12/20,0
3,,Andorra,42.5063,1.5218,2/13/20,0
3,,Andorra,42.5063,1.5218,2/14/20,0
3,,Andorra,42.5063,1.5218,2/15/20,0
3,,Andorra,42.5063,1.5218,2/16/20,0
3,,Andorra,42.5063,1.5218,2/17/20,0
3,,Andorra,42.5063,1.5218,2/18/20,0
3,,Andorra,42.5063,1.5218,2/19/20,0
3,,Andorra,42.5063,1.5218,2/20/20,0
3,,Andorra,42.5063,1.5218,2/21/20,0
3,,Andorra,42.5063,1.5218,2/22/20,0
3,,Andorra,42.5063,1.5218,2/23/20,0
3,,Andorra,42.5063,1.5218,2/24/20,0
3,,Andorra,42.5063,1.5218,2/25/20,0
3,,Andorra,42.5063,1.5218,2/26/20,0
3,,Andorra,42.5063,1.5218,2/27/20,0
3,,Andorra,42.5063,1.5218,2/28/20,0
3,,Andorra,42.5063,1.5218,2/29/20,0
3,,Andorra,42.5063,1.5218,3/1/20,0
3,,Andorra,42.5063,1.5218,3/2/20,1
3,,Andorra,42.5063,1.5218,3/3/20,1
3,,Andorra,42.5063,1.5218,3/4/20,1
3,,Andorra,42.5063,1.5218,3/5/20,1
3,,Andorra,42.5063,1.5218,3/6/20,1
3,,Andorra,42.5063,1.5218,3/7/20,1
3,,Andorra,42.5063,1.5218,3/8/20,1
3,,Andorra,42.5063,1.5218,3/9/20,1
3,,Andorra,42.5063,1.5218,3/10/20,1
3,,Andorra,42.5063,1.5218,3/11/20,1
3,,Andorra,42.5063,1.5218,3/12/20,1
3,,Andorra,42.5063,1.5218,3/13/20,1
3,,Andorra,42.5063,1.5218,3/14/20,1
3,,Andorra,42.5063,1.5218,3/15/20,1
3,,Andorra,42.5063,1.5218,3/16/20,2
3,,Andorra,42.5063,1.5218,3/17/20,39
3,,Andorra,42.5063,1.5218,3/18/20,39
3,,Andorra,42.5063,1.5218,3/19/20,53
3,,Andorra,42.5063,1.5218,3/20/20,75
3,,Andorra,42.5063,1.5218,3/21/20,88
3,,Andorra,42.5063,1.5218,3/22/20,113
3,,Andorra,42.5063,1.5218,3/23/20,133
3,,Andorra,42.5063,1.5218,3/24/20,164
3,,Andorra,42.5063,1.5218,3/25/20,188
3,,Andorra,42.5063,1.5218,3/26/20,224
3,,Andorra,42.5063,1.5218,3/27/20,267
4,,Angola,-11.2027,17.8739,1/22/20,0
4,,Angola,-11.2027,17.8739,1/23/20,0
4,,Angola,-11.2027,17.8739,1/24/20,0
4,,Angola,-11.2027,17.8739,1/25/20,0
4,,Angola,-11.2027,17.8739,1/26/20,0
4,,Angola,-11.2027,17.8739,1/27/20,0
4,,Angola,-11.2027,17.8739,1/28/20,0
4,,Angola,-11.2027,17.8739,1/29/20,0
4,,Angola,-11.2027,17.8739,1/30/20,0
4,,Angola,-11.2027,17.8739,1/31/20,0
4,,Angola,-11.2027,17.8739,2/1/20,0
4,,Angola,-11.2027,17.8739,2/2/20,0
4,,Angola,-11.2027,17.8739,2/3/20,0
4,,Angola,-11.2027,17.8739,2/4/20,0
4,,Angola,-11.2027,17.8739,2/5/20,0
4,,Angola,-11.2027,17.8739,2/6/20,0
4,,Angola,-11.2027,17.8739,2/7/20,0
4,,Angola,-11.2027,17.8739,2/8/20,0
4,,Angola,-11.2027,17.8739,2/9/20,0
4,,Angola,-11.2027,17.8739,2/10/20,0
4,,Angola,-11.2027,17.8739,2/11/20,0
4,,Angola,-11.2027,17.8739,2/12/20,0
4,,Angola,-11.2027,17.8739,2/13/20,0
4,,Angola,-11.2027,17.8739,2/14/20,0
4,,Angola,-11.2027,17.8739,2/15/20,0
4,,Angola,-11.2027,17.8739,2/16/20,0
4,,Angola,-11.2027,17.8739,2/17/20,0
4,,Angola,-11.2027,17.8739,2/18/20,0
4,,Angola,-11.2027,17.8739,2/19/20,0
4,,Angola,-11.2027,17.8739,2/20/20,0
4,,Angola,-11.2027,17.8739,2/21/20,0
4,,Angola,-11.2027,17.8739,2/22/20,0
4,,Angola,-11.2027,17.8739,2/23/20,0
4,,Angola,-11.2027,17.8739,2/24/20,0
4,,Angola,-11.2027,17.8739,2/25/20,0
4,,Angola,-11.2027,17.8739,2/26/20,0
4,,Angola,-11.2027,17.8739,2/27/20,0
4,,Angola,-11.2027,17.8739,2/28/20,0
4,,Angola,-11.2027,17.8739,2/29/20,0
4,,Angola,-11.2027,17.8739,3/1/20,0
4,,Angola,-11.2027,17.8739,3/2/20,0
4,,Angola,-11.2027,17.8739,3/3/20,0
4,,Angola,-11.2027,17.8739,3/4/20,0
4,,Angola,-11.2027,17.8739,3/5/20,0
4,,Angola,-11.2027,17.8739,3/6/20,0
4,,Angola,-11.2027,17.8739,3/7/20,0
4,,Angola,-11.2027,17.8739,3/8/20,0
4,,Angola,-11.2027,17.8739,3/9/20,0
4,,Angola,-11.2027,17.8739,3/10/20,0
4,,Angola,-11.2027,17.8739,3/11/20,0
4,,Angola,-11.2027,17.8739,3/12/20,0
4,,Angola,-11.2027,17.8739,3/13/20,0
4,,Angola,-11.2027,17.8739,3/14/20,0
4,,Angola,-11.2027,17.8739,3/15/20,0
4,,Angola,-11.2027,17.8739,3/16/20,0
4,,Angola,-11.2027,17.8739,3/17/20,0
4,,Angola,-11.2027,17.8739,3/18/20,0
4,,Angola,-11.2027,17.8739,3/19/20,0
4,,Angola,-11.2027,17.8739,3/20/20,1
4,,Angola,-11.2027,17.8739,3/21/20,2
4,,Angola,-11.2027,17.8739,3/22/20,2
4,,Angola,-11.2027,17.8739,3/23/20,3
4,,Angola,-11.2027,17.8739,3/24/20,3
4,,Angola,-11.2027,17.8739,3/25/20,3
4,,Angola,-11.2027,17.8739,3/26/20,4
4,,Angola,-11.2027,17.8739,3/27/20,4
5,,Antigua and Barbuda,17.0608,-61.7964,1/22/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,1/23/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,1/24/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,1/25/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,1/26/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,1/27/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,1/28/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,1/29/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,1/30/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,1/31/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/1/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/2/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/3/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/4/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/5/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/6/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/7/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/8/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/9/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/10/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/11/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/12/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/13/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/14/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/15/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/16/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/17/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/18/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/19/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/20/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/21/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/22/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/23/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/24/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/25/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/26/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/27/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/28/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,2/29/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,3/1/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,3/2/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,3/3/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,3/4/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,3/5/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,3/6/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,3/7/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,3/8/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,3/9/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,3/10/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,3/11/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,3/12/20,0
5,,Antigua and Barbuda,17.0608,-61.7964,3/13/20,1
5,,Antigua and Barbuda,17.0608,-61.7964,3/14/20,1
5,,Antigua and Barbuda,17.0608,-61.7964,3/15/20,1
5,,Antigua and Barbuda,17.0608,-61.7964,3/16/20,1
5,,Antigua and Barbuda,17.0608,-61.7964,3/17/20,1
5,,Antigua and Barbuda,17.0608,-61.7964,3/18/20,1
5,,Antigua and Barbuda,17.0608,-61.7964,3/19/20,1
5,,Antigua and Barbuda,17.0608,-61.7964,3/20/20,1
5,,Antigua and Barbuda,17.0608,-61.7964,3/21/20,1
5,,Antigua and Barbuda,17.0608,-61.7964,3/22/20,1
5,,Antigua and Barbuda,17.0608,-61.7964,3/23/20,3
5,,Antigua and Barbuda,17.0608,-61.7964,3/24/20,3
5,,Antigua and Barbuda,17.0608,-61.7964,3/25/20,3
5,,Antigua and Barbuda,17.0608,-61.7964,3/26/20,7
5,,Antigua and Barbuda,17.0608,-61.7964,3/27/20,7
6,,Argentina,-38.4161,-63.6167,1/22/20,0
6,,Argentina,-38.4161,-63.6167,1/23/20,0
6,,Argentina,-38.4161,-63.6167,1/24/20,0
6,,Argentina,-38.4161,-63.6167,1/25/20,0
6,,Argentina,-38.4161,-63.6167,1/26/20,0
6,,Argentina,-38.4161,-63.6167,1/27/20,0
6,,Argentina,-38.4161,-63.6167,1/28/20,0
6,,Argentina,-38.4161,-63.6167,1/29/20,0
6,,Argentina,-38.4161,-63.6167,1/30/20,0
6,,Argentina,-38.4161,-63.6167,1/31/20,0
6,,Argentina,-38.4161,-63.6167,2/1/20,0
6,,Argentina,-38.4161,-63.6167,2/2/20,0
6,,Argentina,-38.4161,-63.6167,2/3/20,0
6,,Argentina,-38.4161,-63.6167,2/4/20,0
6,,Argentina,-38.4161,-63.6167,2/5/20,0
6,,Argentina,-38.4161,-63.6167,2/6/20,0
6,,Argentina,-38.4161,-63.6167,2/7/20,0
6,,Argentina,-38.4161,-63.6167,2/8/20,0
6,,Argentina,-38.4161,-63.6167,2/9/20,0
6,,Argentina,-38.4161,-63.6167,2/10/20,0
6,,Argentina,-38.4161,-63.6167,2/11/20,0
6,,Argentina,-38.4161,-63.6167,2/12/20,0
6,,Argentina,-38.4161,-63.6167,2/13/20,0
6,,Argentina,-38.4161,-63.6167,2/14/20,0
6,,Argentina,-38.4161,-63.6167,2/15/20,0
6,,Argentina,-38.4161,-63.6167,2/16/20,0
6,,Argentina,-38.4161,-63.6167,2/17/20,0
6,,Argentina,-38.4161,-63.6167,2/18/20,0
6,,Argentina,-38.4161,-63.6167,2/19/20,0
6,,Argentina,-38.4161,-63.6167,2/20/20,0
6,,Argentina,-38.4161,-63.6167,2/21/20,0
6,,Argentina,-38.4161,-63.6167,2/22/20,0
6,,Argentina,-38.4161,-63.6167,2/23/20,0
6,,Argentina,-38.4161,-63.6167,2/24/20,0
6,,Argentina,-38.4161,-63.6167,2/25/20,0
6,,Argentina,-38.4161,-63.6167,2/26/20,0
6,,Argentina,-38.4161,-63.6167,2/27/20,0
6,,Argentina,-38.4161,-63.6167,2/28/20,0
6,,Argentina,-38.4161,-63.6167,2/29/20,0
6,,Argentina,-38.4161,-63.6167,3/1/20,0
6,,Argentina,-38.4161,-63.6167,3/2/20,0
6,,Argentina,-38.4161,-63.6167,3/3/20,1
6,,Argentina,-38.4161,-63.6167,3/4/20,1
6,,Argentina,-38.4161,-63.6167,3/5/20,1
6,,Argentina,-38.4161,-63.6167,3/6/20,2
6,,Argentina,-38.4161,-63.6167,3/7/20,8
6,,Argentina,-38.4161,-63.6167,3/8/20,12
6,,Argentina,-38.4161,-63.6167,3/9/20,12
6,,Argentina,-38.4161,-63.6167,3/10/20,17
6,,Argentina,-38.4161,-63.6167,3/11/20,19
6,,Argentina,-38.4161,-63.6167,3/12/20,19
6,,Argentina,-38.4161,-63.6167,3/13/20,31
6,,Argentina,-38.4161,-63.6167,3/14/20,34
6,,Argentina,-38.4161,-63.6167,3/15/20,45
6,,Argentina,-38.4161,-63.6167,3/16/20,56
6,,Argentina,-38.4161,-63.6167,3/17/20,68
6,,Argentina,-38.4161,-63.6167,3/18/20,79
6,,Argentina,-38.4161,-63.6167,3/19/20,97
6,,Argentina,-38.4161,-63.6167,3/20/20,128
6,,Argentina,-38.4161,-63.6167,3/21/20,158
6,,Argentina,-38.4161,-63.6167,3/22/20,266
6,,Argentina,-38.4161,-63.6167,3/23/20,301
6,,Argentina,-38.4161,-63.6167,3/24/20,387
6,,Argentina,-38.4161,-63.6167,3/25/20,387
6,,Argentina,-38.4161,-63.6167,3/26/20,502
6,,Argentina,-38.4161,-63.6167,3/27/20,589
7,,Armenia,40.0691,45.0382,1/22/20,0
7,,Armenia,40.0691,45.0382,1/23/20,0
7,,Armenia,40.0691,45.0382,1/24/20,0
7,,Armenia,40.0691,45.0382,1/25/20,0
7,,Armenia,40.0691,45.0382,1/26/20,0
7,,Armenia,40.0691,45.0382,1/27/20,0
7,,Armenia,40.0691,45.0382,1/28/20,0
7,,Armenia,40.0691,45.0382,1/29/20,0
7,,Armenia,40.0691,45.0382,1/30/20,0
7,,Armenia,40.0691,45.0382,1/31/20,0
7,,Armenia,40.0691,45.0382,2/1/20,0
7,,Armenia,40.0691,45.0382,2/2/20,0
7,,Armenia,40.0691,45.0382,2/3/20,0
7,,Armenia,40.0691,45.0382,2/4/20,0
7,,Armenia,40.0691,45.0382,2/5/20,0
7,,Armenia,40.0691,45.0382,2/6/20,0
7,,Armenia,40.0691,45.0382,2/7/20,0
7,,Armenia,40.0691,45.0382,2/8/20,0
7,,Armenia,40.0691,45.0382,2/9/20,0
7,,Armenia,40.0691,45.0382,2/10/20,0
7,,Armenia,40.0691,45.0382,2/11/20,0
7,,Armenia,40.0691,45.0382,2/12/20,0
7,,Armenia,40.0691,45.0382,2/13/20,0
7,,Armenia,40.0691,45.0382,2/14/20,0
7,,Armenia,40.0691,45.0382,2/15/20,0
7,,Armenia,40.0691,45.0382,2/16/20,0
7,,Armenia,40.0691,45.0382,2/17/20,0
7,,Armenia,40.0691,45.0382,2/18/20,0
7,,Armenia,40.0691,45.0382,2/19/20,0
7,,Armenia,40.0691,45.0382,2/20/20,0
7,,Armenia,40.0691,45.0382,2/21/20,0
7,,Armenia,40.0691,45.0382,2/22/20,0
7,,Armenia,40.0691,45.0382,2/23/20,0
7,,Armenia,40.0691,45.0382,2/24/20,0
7,,Armenia,40.0691,45.0382,2/25/20,0
7,,Armenia,40.0691,45.0382,2/26/20,0
7,,Armenia,40.0691,45.0382,2/27/20,0
7,,Armenia,40.0691,45.0382,2/28/20,0
7,,Armenia,40.0691,45.0382,2/29/20,0
7,,Armenia,40.0691,45.0382,3/1/20,1
7,,Armenia,40.0691,45.0382,3/2/20,1
7,,Armenia,40.0691,45.0382,3/3/20,1
7,,Armenia,40.0691,45.0382,3/4/20,1
7,,Armenia,40.0691,45.0382,3/5/20,1
7,,Armenia,40.0691,45.0382,3/6/20,1
7,,Armenia,40.0691,45.0382,3/7/20,1
7,,Armenia,40.0691,45.0382,3/8/20,1
7,,Armenia,40.0691,45.0382,3/9/20,1
7,,Armenia,40.0691,45.0382,3/10/20,1
7,,Armenia,40.0691,45.0382,3/11/20,1
7,,Armenia,40.0691,45.0382,3/12/20,4
7,,Armenia,40.0691,45.0382,3/13/20,8
7,,Armenia,40.0691,45.0382,3/14/20,18
7,,Armenia,40.0691,45.0382,3/15/20,26
7,,Armenia,40.0691,45.0382,3/16/20,52
